sample_id,video_path,frame_idx,status,error,frame_encode_ms,frame_prefill_ms,frame_generate_ms,frame_e2e_ms,prompt_text,generated_text,original_question,choices_json,gold_idx,mode
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,388,ok,,18.150,29.326,571.077,619.430,What is happening now?,"The duck is swimming gracefully in the water, occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,389,ok,,17.893,29.139,396.638,444.579,What is happening now?,"The duck is swimming gracefully in the water, creating gentle ripples.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,390,ok,,18.168,28.762,574.371,622.165,What is happening now?,"The duck is swimming gracefully in the water, occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,391,ok,,24.136,29.527,573.768,628.331,What is happening now?,"The duck is swimming gracefully in the water, occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,392,ok,,18.173,29.149,420.581,468.780,What is happening now?,"The duck is now swimming gracefully in the water, creating gentle ripples.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,393,ok,,17.914,29.370,508.191,556.353,What is happening now?,"The duck is now swimming gracefully in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,394,ok,,18.157,29.161,595.824,644.020,What is happening now?,"The duck is seen swimming gracefully in the water, occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,395,ok,,17.957,29.459,508.062,556.371,What is happening now?,"The duck is now swimming gracefully in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,396,ok,,18.116,28.639,481.888,529.543,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,397,ok,,18.073,29.314,484.669,532.950,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,398,ok,,18.080,29.181,508.278,556.423,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,399,ok,,17.860,29.380,481.033,529.183,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,400,ok,,18.112,28.939,486.333,534.274,What is happening now?,"The duck is seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,401,ok,,17.855,29.547,508.055,556.344,What is happening now?,"The duck is now swimming near the submerged tree trunk, creating gentle ripples in the water.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,402,ok,,18.088,29.236,483.830,532.020,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,403,ok,,17.945,28.990,573.695,621.515,What is happening now?,"The duck is swimming gracefully in the water, occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,404,ok,,18.059,29.357,683.328,731.637,What is happening now?,"The duck is now seen swimming near the surface of the water, with its head occasionally dipping into the water, likely searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,405,ok,,17.825,29.024,503.849,551.602,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,406,ok,,17.971,29.299,505.450,553.608,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,407,ok,,17.829,29.216,486.159,534.090,What is happening now?,"The duck is now swimming near the rocks, with the water appearing slightly choppier.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,408,ok,,18.102,29.412,420.513,468.924,What is happening now?,"The duck is swimming gracefully, while the log remains stationary in the water.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,409,ok,,17.915,29.331,551.846,599.977,What is happening now?,"The duck is now swimming near the submerged log, with the water's surface rippling gently around it.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,410,ok,,18.061,29.231,486.261,534.442,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,411,ok,,18.047,29.457,506.639,555.032,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,412,ok,,18.070,29.193,659.761,707.919,What is happening now?,"The duck is now seen swimming in the water, moving around and occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,413,ok,,17.854,28.850,656.433,704.021,What is happening now?,"The duck is now seen swimming in the water, moving around and occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,414,ok,,18.076,29.205,661.386,709.560,What is happening now?,"The duck is now seen swimming in the water, moving around and occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,415,ok,,17.906,29.471,661.234,709.502,What is happening now?,"The duck is now seen swimming in the water, moving around and occasionally dipping its head into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,416,ok,,18.089,29.376,573.931,622.282,What is happening now?,"The duck is actively moving around, possibly searching for food, while the other duck remains submerged in the water.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,417,ok,,17.845,29.536,508.088,556.373,What is happening now?,"The duck is seen swimming gracefully in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,418,ok,,18.222,29.294,486.521,534.932,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,419,ok,,18.075,29.274,483.698,531.943,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,420,ok,,18.152,28.936,376.782,424.765,What is happening now?,The duck is now swimming towards the right side of the frame.,where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,421,ok,,17.910,29.482,442.663,490.940,What is happening now?,"The duck is now swimming in the water, while the second duck remains submerged.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,422,ok,,18.032,29.418,482.560,530.876,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,423,ok,,17.863,29.114,486.819,534.685,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,424,ok,,18.869,28.576,485.985,534.335,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,425,ok,,18.201,29.242,439.878,488.214,What is happening now?,"The duck is actively moving through the water, while the other duck remains submerged.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,426,ok,,19.724,28.592,442.464,491.660,What is happening now?,"The duck is swimming gracefully in the water, while the other duck remains submerged.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,427,ok,,17.481,29.894,420.472,468.721,What is happening now?,"The duck is now swimming in the water, while the seal remains submerged.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,428,ok,,17.785,29.551,484.700,532.913,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,429,ok,,17.520,29.479,485.992,533.858,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,430,ok,,17.657,29.746,416.759,465.031,What is happening now?,"The duck is now swimming in the water, while the seal remains submerged.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,431,ok,,17.397,29.521,486.269,534.054,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,432,ok,,17.604,29.797,572.456,620.714,What is happening now?,"The duck is swimming gracefully in the water, while the other duck remains submerged, possibly exploring the underwater environment.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,433,ok,,17.469,29.715,417.714,465.791,What is happening now?,"The duck is now swimming in the water, while the seal remains submerged.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,434,ok,,18.241,28.875,486.252,534.259,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,435,ok,,17.517,29.850,483.636,531.872,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,436,ok,,17.587,29.607,617.544,665.603,What is happening now?,"The duck is swimming gracefully in the water, while the second duck remains submerged, possibly diving or exploring beneath the surface.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,437,ok,,17.491,29.893,484.730,532.994,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,438,ok,,17.644,29.565,486.197,534.272,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,439,ok,,17.424,29.747,483.524,531.562,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,440,ok,,17.620,29.332,486.150,533.981,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,441,ok,,17.476,29.315,481.830,529.507,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,442,ok,,17.607,29.630,505.457,553.569,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,443,ok,,17.305,29.689,485.999,533.855,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,444,ok,,17.588,29.638,483.141,531.231,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,445,ok,,18.339,29.015,593.991,642.232,What is happening now?,"The duck is swimming gracefully in the water, with its head occasionally dipping into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,446,ok,,17.739,29.479,484.814,532.905,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,447,ok,,17.419,29.664,573.629,621.583,What is happening now?,"The duck is swimming gracefully in the water, while the turtle remains submerged, creating a serene and peaceful scene.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,448,ok,,17.494,29.819,486.246,534.423,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,449,ok,,17.359,29.910,590.909,639.065,What is happening now?,"The duck is swimming gracefully in the water, with its head occasionally dipping into the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,450,ok,,17.559,29.529,508.109,556.051,What is happening now?,"The duck is swimming gracefully in the water, with the water's surface reflecting the surrounding environment.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,451,ok,,17.348,29.998,484.546,532.768,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,452,ok,,17.535,29.422,507.963,555.782,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,453,ok,,17.627,29.799,486.065,534.364,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,454,ok,,17.571,29.877,484.530,532.836,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,455,ok,,17.710,29.616,486.102,534.308,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,456,ok,,17.717,29.560,484.075,532.238,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,457,ok,,17.392,29.654,486.040,533.970,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,458,ok,,17.599,29.786,486.079,534.329,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,459,ok,,17.469,29.717,484.077,532.123,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,460,ok,,17.614,29.499,354.845,402.819,What is happening now?,The duck is actively searching for food in the shallow water.,where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,461,ok,,17.432,29.951,529.632,577.935,What is happening now?,"The duck is now seen swimming in the water, with the dark object still visible in the background.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,462,ok,,17.599,29.840,508.108,556.407,What is happening now?,"The duck is seen swimming in the water, with its head submerged, likely searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,463,ok,,17.560,29.673,503.575,551.673,What is happening now?,"The duck is seen swimming in the water, with its head submerged, likely searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,464,ok,,17.565,29.550,483.840,531.833,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,465,ok,,17.402,29.443,485.946,533.686,What is happening now?,"The duck is seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,466,ok,,18.931,29.637,527.148,576.585,What is happening now?,"The duck is seen swimming gracefully in the water, with its head submerged, likely searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,467,ok,,17.353,29.477,397.172,444.900,What is happening now?,"The duck is actively moving through the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,468,ok,,17.671,29.346,352.883,400.760,What is happening now?,The duck is actively searching for food in the shallow water.,where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,469,ok,,17.523,29.397,505.184,552.988,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,470,ok,,17.572,29.468,398.588,446.506,What is happening now?,"The duck is actively moving through the water, possibly searching for food.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,471,ok,,17.390,29.915,526.876,575.042,What is happening now?,"The duck is now seen swimming in the water, with the black object still visible in the background.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,472,ok,,17.600,29.386,486.213,534.090,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,473,ok,,17.493,29.858,656.608,704.831,What is happening now?,"The duck is now seen swimming in the water, with its head above the surface, indicating it is actively moving through the water.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,474,ok,,17.541,29.801,486.324,534.532,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,475,ok,,17.422,29.879,507.865,556.036,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,476,ok,,17.699,29.530,506.752,554.881,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,477,ok,,17.349,29.579,506.345,554.156,What is happening now?,"The duck is now seen swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,478,ok,,17.620,29.423,486.149,534.057,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
1,/home/nxc/sooyoung7896/kvcache_exp/data/NExTVideo/0031/2925959064.mp4,479,ok,,17.429,30.065,483.648,532.017,What is happening now?,"The duck is now swimming in the water, moving towards the right side of the frame.",where is this place,"[""mall"", ""river"", ""swimming pool"", ""living room"", ""mountain""]",1,baseline
